Contig	Gene	Length	Gene id	function	Hit	Contig	Gene	Gene id	percent identity 1587.866	function
1	1129	451	fig|1587.864.peg.1129	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO (EC 2.1.1.74)	bi	930	2152	fig|1587.866.peg.2152	99.77	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO (EC 2.1.1.74)
1	1130	705	fig|1587.864.peg.1130	DNA topoisomerase I (EC 5.99.1.2)	bi	930	2153	fig|1587.866.peg.2153	99.15	DNA topoisomerase I (EC 5.99.1.2)
1	1131	283	fig|1587.864.peg.1131	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake	bi	930	2154	fig|1587.866.peg.2154	98.94	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake
1	1132	251	fig|1587.864.peg.1132	Ribonuclease HII (EC 3.1.26.4)	bi	930	2155	fig|1587.866.peg.2155	99.6	Ribonuclease HII (EC 3.1.26.4)
1	1133	284	fig|1587.864.peg.1133	LSU ribosomal maturation GTPase RbgA (B. subtilis YlqF)	bi	930	2156	fig|1587.866.peg.2156	98.94	LSU ribosomal maturation GTPase RbgA (B. subtilis YlqF)
1	1134	531	fig|1587.864.peg.1134	Na(+)/H(+) antiporter	bi	930	2157	fig|1587.866.peg.2157	98.87	Na(+)/H(+) antiporter
1	1135	77	fig|1587.864.peg.1135	UPF0346 protein YozE	bi	930	2158	fig|1587.866.peg.2158	98.68	UPF0346 protein YozE
1	1136	281	fig|1587.864.peg.1136	DegV family protein	bi	930	2159	fig|1587.866.peg.2159	98.93	DegV family protein
1	1137	231	fig|1587.864.peg.1137	FIG01964566: Predicted membrane protein, hemolysin III homolog	bi	930	2160	fig|1587.866.peg.2160	97.8	FIG01964566: Predicted membrane protein, hemolysin III homolog
1	1138	400	fig|1587.864.peg.1138	CCA tRNA nucleotidyltransferase (EC 2.7.7.72)	bi	930	2161	fig|1587.866.peg.2161	99.75	CCA tRNA nucleotidyltransferase (EC 2.7.7.72)
1	1139	296	fig|1587.864.peg.1139	Uncharacterized UPF0750 membrane protein YpjC	bi	930	2162	fig|1587.866.peg.2162	98.64	Uncharacterized UPF0750 membrane protein YpjC
1	1140	415	fig|1587.864.peg.1140	TPR-repeat-containing protein	bi	930	2164	fig|1587.866.peg.2164	99.03	TPR-repeat-containing protein
1	1141	92	fig|1587.864.peg.1141	DNA-binding protein HBsu	bi	930	2165	fig|1587.866.peg.2165	98.9	DNA-binding protein HBsu
1	1142	436	fig|1587.864.peg.1142	GTP-binding protein EngA	bi	930	2166	fig|1587.866.peg.2166	99.54	GTP-binding protein EngA
1	1143	404	fig|1587.864.peg.1143	SSU ribosomal protein S1p	bi	930	2167	fig|1587.866.peg.2167	97.78	SSU ribosomal protein S1p
1	1144	225	fig|1587.864.peg.1144	Cytidylate kinase (EC 2.7.4.25)	bi	930	2168	fig|1587.866.peg.2168	99.55	Cytidylate kinase (EC 2.7.4.25)
1	1145	156	fig|1587.864.peg.1145	FIG00627979: hypothetical protein	bi	930	2169	fig|1587.866.peg.2169	99.35	FIG00627979: hypothetical protein
1	1146	230	fig|1587.864.peg.1146	Substrate-specific component RibU of riboflavin ECF transporter	bi	930	2170	fig|1587.866.peg.2170	99.13	Substrate-specific component RibU of riboflavin ECF transporter
1	1147	239	fig|1587.864.peg.1147	LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22)	bi	930	2171	fig|1587.866.peg.2171	99.58	LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22)
1	1148	198	fig|1587.864.peg.1148	Segregation and condensation protein B	bi	930	2172	fig|1587.866.peg.2172	98.48	Segregation and condensation protein B
1	1149	247	fig|1587.864.peg.1149	Segregation and condensation protein A	bi	930	2173	fig|1587.866.peg.2173	99.59	Segregation and condensation protein A
1	1150	119	fig|1587.864.peg.1150	RibT protein	bi	930	2174	fig|1587.866.peg.2174	96.61	RibT protein
1	1151	302	fig|1587.864.peg.1151	Site-specific tyrosine recombinase XerD	bi	930	2175	fig|1587.866.peg.2175	100	Site-specific tyrosine recombinase XerD
1	1152	298	fig|1587.864.peg.1152	Uncharacterized S1 RNA binding domain protein YitL	bi	930	2176	fig|1587.866.peg.2176	98.65	Uncharacterized S1 RNA binding domain protein YitL
1	1153	590	fig|1587.864.peg.1153	Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	bi	930	2177	fig|1587.866.peg.2177	98.47	Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain
1	1154	321	fig|1587.864.peg.1154	6-phosphofructokinase (EC 2.7.1.11)	bi	930	2178	fig|1587.866.peg.2178	100	6-phosphofructokinase (EC 2.7.1.11)
1	1155	1036	fig|1587.864.peg.1155	DNA polymerase III alpha subunit (EC 2.7.7.7)	bi	930	2179	fig|1587.866.peg.2179	99.42	DNA polymerase III alpha subunit (EC 2.7.7.7)
1	1156	73	fig|1587.864.peg.1156	hypothetical protein	bi	930	2180	fig|1587.866.peg.2180	98.61	hypothetical protein
1	1157	519	fig|1587.864.peg.1157	2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16)	bi	930	2181	fig|1587.866.peg.2181	97.12	2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16)
1	1158	63	fig|1587.864.peg.1158	LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-independent	bi	930	2182	fig|1587.866.peg.2182	100	LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-independent
1	1159	84	fig|1587.864.peg.1159	hypothetical protein	bi	930	2183	fig|1587.866.peg.2183	97.59	hypothetical protein
1	1160	265	fig|1587.864.peg.1160	Oxidoreductase, short-chain dehydrogenase/reductase family	bi	930	2184	fig|1587.866.peg.2184	98.11	Oxidoreductase, short-chain dehydrogenase/reductase family
1	1161	313	fig|1587.864.peg.1161	Ribonuclease Z (EC 3.1.26.11)	bi	930	2185	fig|1587.866.peg.2185	99.68	Ribonuclease Z (EC 3.1.26.11)
1	1162	642	fig|1587.864.peg.1162	Acyltransferase	bi	930	2186	fig|1587.866.peg.2186	98.91	Acyltransferase
1	1163	435	fig|1587.864.peg.1163	GTP-binding protein Obg	bi	930	2187	fig|1587.866.peg.2187	99.54	GTP-binding protein Obg
1	1164	601	fig|1587.864.peg.1164	Excinuclease ABC subunit C	bi	930	2188	fig|1587.866.peg.2188	99	Excinuclease ABC subunit C
1	1165	124	fig|1587.864.peg.1165	alkaline phosphatase like protein	uni	930	2189	fig|1587.866.peg.2189	95.38	alkaline phosphatase like protein
1	1166	67	fig|1587.864.peg.1166	alkaline phosphatase like protein	bi	930	2189	fig|1587.866.peg.2189	96.97	alkaline phosphatase like protein
1	1167	462	fig|1587.864.peg.1167	Uncharacterized amino acid permease, GabP family	bi	930	2190	fig|1587.866.peg.2190	98.92	Uncharacterized amino acid permease, GabP family
1	1168	278	fig|1587.864.peg.1168	Glyoxylate reductase (EC 1.1.1.79) @ Glyoxylate reductase (EC 1.1.1.26) @ Hydroxypyruvate reductase (EC 1.1.1.81)	bi	930	2191	fig|1587.866.peg.2191	98.92	Glyoxylate reductase (EC 1.1.1.79) @ Glyoxylate reductase (EC 1.1.1.26) @ Hydroxypyruvate reductase (EC 1.1.1.81)
1	1169	43	fig|1587.864.peg.1169	Glyoxylate reductase (EC 1.1.1.79) / Glyoxylate reductase (EC 1.1.1.26) / Hydroxypyruvate reductase (EC 1.1.1.81)	bi	930	2193	fig|1587.866.peg.2193	100	Glyoxylate reductase (EC 1.1.1.79) / Glyoxylate reductase (EC 1.1.1.26) / Hydroxypyruvate reductase (EC 1.1.1.81)
1	1170	271	fig|1587.864.peg.1170	Cof family protein	bi	930	2195	fig|1587.866.peg.2195	97.67	Cof family protein
1	1171	279	fig|1587.864.peg.1171	2,5-diketo-D-gluconic acid reductase (EC 1.1.1.-)	bi	930	2196	fig|1587.866.peg.2196	97.48	2,5-diketo-D-gluconic acid reductase (EC 1.1.1.-)
1	1172	398	fig|1587.864.peg.1172	Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)	bi	930	2197	fig|1587.866.peg.2197	98.24	Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)
1	1173	83	fig|1587.864.peg.1173	hypothetical protein	bi	930	2198	fig|1587.866.peg.2198	92.86	hypothetical protein
1	1174	404	fig|1587.864.peg.1174	Amino acid aminotransferase	bi	930	2199	fig|1587.866.peg.2199	98.22	Amino acid aminotransferase
1	1175	618	fig|1587.864.peg.1175	Aspartyl-tRNA synthetase (EC 6.1.1.12)	bi	930	2200	fig|1587.866.peg.2200	99.19	Aspartyl-tRNA synthetase (EC 6.1.1.12)
1	1176	429	fig|1587.864.peg.1176	Histidyl-tRNA synthetase (EC 6.1.1.21)	bi	930	2201	fig|1587.866.peg.2201	99.77	Histidyl-tRNA synthetase (EC 6.1.1.21)
1	1177	146	fig|1587.864.peg.1177	D-aminoacyl-tRNA deacylase (EC 3.1.1.96)	bi	930	2202	fig|1587.866.peg.2202	97.93	D-aminoacyl-tRNA deacylase (EC 3.1.1.96)
1	1178	747	fig|1587.864.peg.1178	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	bi	930	2203	fig|1587.866.peg.2203	98.79	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II
1	1179	121	fig|1587.864.peg.1179	FIG00745767: hypothetical protein	bi	930	2204	fig|1587.866.peg.2204	99.17	FIG00745767: hypothetical protein
1	1180	316	fig|1587.864.peg.1180	Ribosomal protein L11 methyltransferase	bi	930	2205	fig|1587.866.peg.2205	99.05	Ribosomal protein L11 methyltransferase
1	1181	170	fig|1587.864.peg.1181	Cys-tRNA(Pro) deacylase YbaK	bi	930	2206	fig|1587.866.peg.2206	100	Cys-tRNA(Pro) deacylase YbaK
1	1182	122	fig|1587.864.peg.1182	hypothetical protein	-	 		 	0	 
1	1183	181	fig|1587.864.peg.1183	hypothetical protein	-	 		 	0	 
1	1184	127	fig|1587.864.peg.1184	hypothetical protein	-	 		 	0	 
1	1185	235	fig|1587.864.peg.1185	hypothetical protein	-	 		 	0	 
1	1186	169	fig|1587.864.peg.1186	Phospholipid-binding protein YxkA	bi	930	2208	fig|1587.866.peg.2208	98.81	Phospholipid-binding protein YxkA
1	1187	449	fig|1587.864.peg.1187	Integral membrane protein	bi	930	2209	fig|1587.866.peg.2209	97.32	Integral membrane protein
1	1188	38	fig|1587.864.peg.1188	hypothetical protein	-	 		 	0	 
1	1189	313	fig|1587.864.peg.1189	Citrate lyase transcriptional regulator CitI	bi	930	2210	fig|1587.866.peg.2210	95.51	Citrate lyase transcriptional regulator CitI
1	1190	111	fig|1587.864.peg.1190	hypothetical protein	bi	930	2211	fig|1587.866.peg.2211	98.18	hypothetical protein
1	1191	44	fig|1587.864.peg.1191	FIG00749011: hypothetical protein	bi	930	2212	fig|1587.866.peg.2212	87.88	FIG00749011: hypothetical protein
1	1192	127	fig|1587.864.peg.1192	hypothetical protein	bi	930	2213	fig|1587.866.peg.2213	99.21	hypothetical protein
1	1193	186	fig|1587.864.peg.1193	Substrate-specific component MtsA of methionine-regulated ECF transporter	bi	930	2214	fig|1587.866.peg.2214	98.92	Substrate-specific component MtsA of methionine-regulated ECF transporter
1	1194	571	fig|1587.864.peg.1194	Duplicated ATPase component MtsB of energizing module of methionine-regulated ECF transporter	bi	930	2215	fig|1587.866.peg.2215	98.6	Duplicated ATPase component MtsB of energizing module of methionine-regulated ECF transporter
1	1195	278	fig|1587.864.peg.1195	Transmembrane component MtsC of energizing module of methionine-regulated ECF transporter	bi	930	2216	fig|1587.866.peg.2216	98.56	Transmembrane component MtsC of energizing module of methionine-regulated ECF transporter
1	1196	53	fig|1587.864.peg.1196	FIG00746371: hypothetical protein	bi	930	2217	fig|1587.866.peg.2217	100	FIG00746371: hypothetical protein
1	1197	152	fig|1587.864.peg.1197	UPF0756 membrane protein YtwI	bi	930	2218	fig|1587.866.peg.2218	98.01	UPF0756 membrane protein YtwI
1	1198	317	fig|1587.864.peg.1198	Mobile element protein	uni	377	405	fig|1587.866.peg.405	100	Mobile element protein
1	1199	172	fig|1587.864.peg.1199	DUF1706 domain-containing protein	-	 		 	0	 
1	1200	535	fig|1587.864.peg.1200	hypothetical protein	bi	930	2219	fig|1587.866.peg.2219	96.33	cell surface protein precursor
1	1201	31	fig|1587.864.peg.1201	cell surface protein precursor	bi	930	2220	fig|1587.866.peg.2220	96.67	cell surface protein precursor
1	1202	41	fig|1587.864.peg.1202	hypothetical protein	-	 		 	0	 
1	1203	514	fig|1587.864.peg.1203	Citrate lyase alpha chain (EC 4.1.3.6)	bi	930	2221	fig|1587.866.peg.2221	99.22	Citrate lyase alpha chain (EC 4.1.3.6)
1	1204	305	fig|1587.864.peg.1204	Citrate lyase beta chain (EC 4.1.3.6)	bi	930	2222	fig|1587.866.peg.2222	99.01	Citrate lyase beta chain (EC 4.1.3.6)
1	1205	98	fig|1587.864.peg.1205	Citrate lyase gamma chain, acyl carrier protein	bi	930	2223	fig|1587.866.peg.2223	100	Citrate lyase gamma chain, acyl carrier protein
1	1206	351	fig|1587.864.peg.1206	[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22)	bi	930	2224	fig|1587.866.peg.2224	97.71	[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22)
1	1207	264	fig|1587.864.peg.1207	hypothetical protein	bi	930	2225	fig|1587.866.peg.2225	98.48	hypothetical protein
1	1208	489	fig|1587.864.peg.1208	cation transport protein	bi	930	2226	fig|1587.866.peg.2226	96.93	cation transport protein
1	1209	438	fig|1587.864.peg.1209	Aminopeptidase C (EC 3.4.22.40)	bi	930	2227	fig|1587.866.peg.2227	98.63	Aminopeptidase C (EC 3.4.22.40)
1	1210	102	fig|1587.864.peg.1210	cell surface protein precursor	bi	930	2228	fig|1587.866.peg.2228	98.02	cell surface protein precursor
1	1211	498	fig|1587.864.peg.1211	hypothetical protein	uni	930	2229	fig|1587.866.peg.2229	93.32	hypothetical protein
1	1212	434	fig|1587.864.peg.1212	contains gram positive anchor domain	bi	930	2229	fig|1587.866.peg.2229	98.28	hypothetical protein
1	1213	309	fig|1587.864.peg.1213	L-lactate dehydrogenase (EC 1.1.1.27)	bi	930	2230	fig|1587.866.peg.2230	97.08	L-lactate dehydrogenase (EC 1.1.1.27)
1	1214	58	fig|1587.864.peg.1214	hypothetical protein	bi	930	2231	fig|1587.866.peg.2231	93.33	hypothetical protein
1	1215	526	fig|1587.864.peg.1215	hypothetical protein	bi	930	2238	fig|1587.866.peg.2238	99.09	putative mucus binding precursor
1	1216	459	fig|1587.864.peg.1216	redox proteins related to the succinate dehydrogenases and fumarate reductases	bi	930	2240	fig|1587.866.peg.2240	95.97	redox proteins related to the succinate dehydrogenases and fumarate reductases
1	1217	468	fig|1587.864.peg.1217	Fumarate hydratase class II (EC 4.2.1.2)	bi	930	2241	fig|1587.866.peg.2241	99.79	Fumarate hydratase class II (EC 4.2.1.2)
1	1218	75	fig|1587.864.peg.1218	FIG00749603: hypothetical protein	bi	930	2242	fig|1587.866.peg.2242	100	FIG00749603: hypothetical protein
1	1219	234	fig|1587.864.peg.1219	Methionine ABC transporter permease protein	bi	930	2246	fig|1587.866.peg.2246	99.57	Methionine ABC transporter permease protein
1	1220	354	fig|1587.864.peg.1220	Methionine ABC transporter ATP-binding protein	bi	930	2247	fig|1587.866.peg.2247	98.3	Methionine ABC transporter ATP-binding protein
1	1221	287	fig|1587.864.peg.1221	Methionine ABC transporter substrate-binding protein	bi	930	2248	fig|1587.866.peg.2248	99.3	Methionine ABC transporter substrate-binding protein
1	1222	806	fig|1587.864.peg.1222	Cation-transporting ATPase, E1-E2 family	bi	930	2249	fig|1587.866.peg.2249	99.25	Cation-transporting ATPase, E1-E2 family
1	1223	61	fig|1587.864.peg.1223	putative transcriptional regulator phage-related	bi	930	2251	fig|1587.866.peg.2251	96.67	putative transcriptional regulator phage-related
1	1224	68	fig|1587.864.peg.1224	Prophage ps3 protein 01	bi	930	2252	fig|1587.866.peg.2252	97.01	Prophage ps3 protein 01
1	1225	173	fig|1587.864.peg.1225	Dihydrofolate reductase (EC 1.5.1.3)	bi	930	2253	fig|1587.866.peg.2253	98.84	Dihydrofolate reductase (EC 1.5.1.3)
1	1226	319	fig|1587.864.peg.1226	Thymidylate synthase (EC 2.1.1.45)	bi	930	2254	fig|1587.866.peg.2254	99.06	Thymidylate synthase (EC 2.1.1.45)
1	1227	463	fig|1587.864.peg.1227	Uncharacterized transporter YbxG	bi	930	2255	fig|1587.866.peg.2255	99.35	Uncharacterized transporter YbxG
1	1228	87	fig|1587.864.peg.1228	Choloylglycine hydrolase (EC 3.5.1.24)	bi	930	2258	fig|1587.866.peg.2258	96.51	Choloylglycine hydrolase (EC 3.5.1.24)
1	1229	194	fig|1587.864.peg.1229	Choloylglycine hydrolase (EC 3.5.1.24)	bi	930	2259	fig|1587.866.peg.2259	98.2	Choloylglycine hydrolase (EC 3.5.1.24)
1	1230	192	fig|1587.864.peg.1230	putative membrane-associated phospholipid phosphatase, PAP2 superfamily	bi	930	2260	fig|1587.866.peg.2260	98.95	putative membrane-associated phospholipid phosphatase, PAP2 superfamily
1	1231	278	fig|1587.864.peg.1231	DegV family protein	bi	930	2262	fig|1587.866.peg.2262	96.75	DegV family protein
1	1232	429	fig|1587.864.peg.1232	Enolase (EC 4.2.1.11)	bi	930	2263	fig|1587.866.peg.2263	99.3	Enolase (EC 4.2.1.11)
1	1233	215	fig|1587.864.peg.1233	hypothetical protein	bi	930	2264	fig|1587.866.peg.2264	96.3	hypothetical protein
1	1234	163	fig|1587.864.peg.1234	contains nitroreductase domain	bi	930	2266	fig|1587.866.peg.2266	97.53	contains nitroreductase domain
1	1235	241	fig|1587.864.peg.1235	Transcriptional regulator, GntR family	bi	930	2275	fig|1587.866.peg.2275	78.75	Transcriptional regulator, GntR family
1	1236	373	fig|1587.864.peg.1236	6-phospho-beta-glucosidase (EC 3.2.1.86)	bi	930	2277	fig|1587.866.peg.2277	90.37	6-phospho-beta-glucosidase (EC 3.2.1.86)
1	1237	132	fig|1587.864.peg.1237	6-phospho-beta-glucosidase (EC 3.2.1.86)	uni	930	2432	fig|1587.866.peg.2432	65.57	6-phospho-beta-glucosidase (EC 3.2.1.86)
1	1238	146	fig|1587.864.peg.1238	hypothetical protein	-	 		 	0	 
1	1239	98	fig|1587.864.peg.1239	Uncharacterized phage-associated protein	uni	930	1205	fig|1587.866.peg.1205	42.42	hypothetical protein
1	1240	451	fig|1587.864.peg.1240	PTS system, cellobiose-specific IIC component	uni	930	2274	fig|1587.866.peg.2274	45.71	PTS system, cellobiose-specific IIC component
1	1241	170	fig|1587.864.peg.1241	hypothetical protein	-	 		 	0	 
1	1242	208	fig|1587.864.peg.1242	hypothetical protein	-	 		 	0	 
1	1243	132	fig|1587.864.peg.1243	FIG00749472: hypothetical protein	uni	930	2681	fig|1587.866.peg.2681	57.14	hypothetical protein
1	1244	50	fig|1587.864.peg.1244	hypothetical protein	-	 		 	0	 
1	1245	235	fig|1587.864.peg.1245	Nudix-related transcriptional regulator NrtR	bi	930	2279	fig|1587.866.peg.2279	99.57	Nudix-related transcriptional regulator NrtR
1	1246	476	fig|1587.864.peg.1246	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)	bi	930	2281	fig|1587.866.peg.2281	97.71	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)
1	1247	185	fig|1587.864.peg.1247	Nicotinamidase (EC 3.5.1.19)	bi	930	2282	fig|1587.866.peg.2282	100	Nicotinamidase (EC 3.5.1.19)
1	1248	467	fig|1587.864.peg.1248	FAD/FMN-containing dehydrogenase	bi	930	2284	fig|1587.866.peg.2284	100	FAD/FMN-containing dehydrogenase
1	1249	258	fig|1587.864.peg.1249	Sulfite transporter, NirC family	bi	930	2285	fig|1587.866.peg.2285	97.87	Sulfite transporter, NirC family
1	1250	248	fig|1587.864.peg.1250	flavoprotein subunit related to the succinate dehydrogenases and fumarate reductases	bi	930	2287	fig|1587.866.peg.2287	97.96	flavoprotein subunit related to the succinate dehydrogenases and fumarate reductases
1	1251	314	fig|1587.864.peg.1251	Glycerate kinase (EC 2.7.1.31)	uni	930	2437	fig|1587.866.peg.2437	62.42	Glycerate kinase (EC 2.7.1.31)
1	1252	65	fig|1587.864.peg.1252	Glycerate kinase (EC 2.7.1.31)	uni	930	2437	fig|1587.866.peg.2437	75.81	Glycerate kinase (EC 2.7.1.31)
1	1253	88	fig|1587.864.peg.1253	hypothetical protein	-	 		 	0	 
1	1254	80	fig|1587.864.peg.1254	hypothetical protein	-	 		 	0	 
1	1255	121	fig|1587.864.peg.1255	PTS system, IIA component	-	 		 	0	 
1	1256	112	fig|1587.864.peg.1256	PTS system, cellobiose-specific IIB component (EC 2.7.1.205)	-	 		 	0	 
1	1257	206	fig|1587.864.peg.1257	Transcriptional regulator, GntR family	uni	930	2275	fig|1587.866.peg.2275	35.2	Transcriptional regulator, GntR family
1	1258	482	fig|1587.864.peg.1258	6-phospho-beta-glucosidase (EC 3.2.1.86)	uni	930	2432	fig|1587.866.peg.2432	53.55	6-phospho-beta-glucosidase (EC 3.2.1.86)
1	1259	96	fig|1587.864.peg.1259	oxidoreductase	-	 		 	0	 
1	1260	70	fig|1587.864.peg.1260	oxidoreductase	-	 		 	0	 
1	1261	72	fig|1587.864.peg.1261	oxidoreductase	-	 		 	0	 
1	1262	113	fig|1587.864.peg.1262	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	-	 		 	0	 
1	1263	185	fig|1587.864.peg.1263	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	uni	930	2585	fig|1587.866.peg.2585	36.11	Non-specific ribonucleoside hydrolase RihC
1	1264	172	fig|1587.864.peg.1264	hypothetical protein	-	 		 	0	 
1	1265	90	fig|1587.864.peg.1265	polyferredoxin	-	 		 	0	 
1	1266	537	fig|1587.864.peg.1266	Esterase/lipase	bi	930	2289	fig|1587.866.peg.2289	99.25	Esterase/lipase
1	1267	187	fig|1587.864.peg.1267	Putative ADP-ribose pyrophosphatase YjhB	bi	930	2290	fig|1587.866.peg.2290	97.63	Putative ADP-ribose pyrophosphatase YjhB
1	1268	367	fig|1587.864.peg.1268	Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily	bi	930	2291	fig|1587.866.peg.2291	98.36	Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily
1	1269	353	fig|1587.864.peg.1269	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	bi	930	2292	fig|1587.866.peg.2292	98.86	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)
1	1270	392	fig|1587.864.peg.1270	Amino acid aminotransferase	bi	930	2293	fig|1587.866.peg.2293	98.45	Amino acid aminotransferase
1	1271	260	fig|1587.864.peg.1271	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	bi	930	2294	fig|1587.866.peg.2294	97.68	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)
1	1272	312	fig|1587.864.peg.1272	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	bi	930	2295	fig|1587.866.peg.2295	98.71	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)
1	1273	385	fig|1587.864.peg.1273	N-acetyl-L,L-diaminopimelate deacetylase (EC 3.5.1.47)	bi	930	2296	fig|1587.866.peg.2296	99.22	N-acetyl-L,L-diaminopimelate deacetylase (EC 3.5.1.47)
1	1274	237	fig|1587.864.peg.1274	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89)	bi	930	2297	fig|1587.866.peg.2297	100	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89)
1	1275	439	fig|1587.864.peg.1275	Diaminopimelate decarboxylase (EC 4.1.1.20)	bi	930	2298	fig|1587.866.peg.2298	99.09	Diaminopimelate decarboxylase (EC 4.1.1.20)
1	1276	458	fig|1587.864.peg.1276	Aspartokinase (EC 2.7.2.4)	bi	930	2299	fig|1587.866.peg.2299	99.12	Aspartokinase (EC 2.7.2.4)
1	1277	335	fig|1587.864.peg.1277	Diaminopimelate epimerase (EC 5.1.1.7)	bi	930	2300	fig|1587.866.peg.2300	98.8	Diaminopimelate epimerase (EC 5.1.1.7)
1	1278	503	fig|1587.864.peg.1278	Inner membrane transporter YjeM	bi	930	2301	fig|1587.866.peg.2301	99.4	Inner membrane transporter YjeM
1	1279	197	fig|1587.864.peg.1279	GTP-binding protein EngB	bi	930	2304	fig|1587.866.peg.2304	98.98	GTP-binding protein EngB
1	1280	425	fig|1587.864.peg.1280	ATP-dependent Clp protease ATP-binding subunit ClpX	bi	930	2305	fig|1587.866.peg.2305	98.58	ATP-dependent Clp protease ATP-binding subunit ClpX
1	1281	444	fig|1587.864.peg.1281	Cell division trigger factor (EC 5.2.1.8)	bi	930	2306	fig|1587.866.peg.2306	97.12	Cell division trigger factor (EC 5.2.1.8)
1	1282	397	fig|1587.864.peg.1282	Translation elongation factor Tu	bi	930	2307	fig|1587.866.peg.2307	98.48	Translation elongation factor Tu
1	1283	278	fig|1587.864.peg.1283	hypothetical protein	bi	930	2308	fig|1587.866.peg.2308	99.64	hypothetical protein
1	1284	591	fig|1587.864.peg.1284	Ribonuclease J2 (endoribonuclease in RNA processing)	bi	930	2309	fig|1587.866.peg.2309	99.15	Ribonuclease J2 (endoribonuclease in RNA processing)
1	1285	90	fig|1587.864.peg.1285	SSU ribosomal protein S15p (S13e)	bi	930	2310	fig|1587.866.peg.2310	100	SSU ribosomal protein S15p (S13e)
1	1286	192	fig|1587.864.peg.1286	hypothetical protein	bi	43	43	fig|1587.866.peg.43	100	Mobile element protein
1	1287	60	fig|1587.864.peg.1287	hypothetical protein	-	 		 	0	 
1	1288	86	fig|1587.864.peg.1288	SSU ribosomal protein S20p	bi	930	2311	fig|1587.866.peg.2311	100	SSU ribosomal protein S20p
1	1289	329	fig|1587.864.peg.1289	DNA polymerase III delta subunit (EC 2.7.7.7)	bi	930	2312	fig|1587.866.peg.2312	98.78	DNA polymerase III delta subunit (EC 2.7.7.7)
1	1290	763	fig|1587.864.peg.1290	DNA internalization-related competence protein ComEC/Rec2	bi	930	2313	fig|1587.866.peg.2313	99.21	DNA internalization-related competence protein ComEC/Rec2
1	1291	232	fig|1587.864.peg.1291	Late competence protein ComEA, DNA receptor	bi	930	2314	fig|1587.866.peg.2314	99.57	Late competence protein ComEA, DNA receptor
1	1292	345	fig|1587.864.peg.1292	Lon-like protease with PDZ domain	bi	930	2315	fig|1587.866.peg.2315	99.71	Lon-like protease with PDZ domain
1	1293	165	fig|1587.864.peg.1293	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	bi	930	2316	fig|1587.866.peg.2316	100	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)
1	1294	183	fig|1587.864.peg.1294	16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)	bi	930	2317	fig|1587.866.peg.2317	98.9	16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)
1	1295	115	fig|1587.864.peg.1295	hypothetical protein	bi	930	2318	fig|1587.866.peg.2318	99.12	hypothetical protein
1	1296	394	fig|1587.864.peg.1296	FtsW-like protein YlaO	bi	930	2319	fig|1587.866.peg.2319	98.47	FtsW-like protein YlaO
